danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.809,Nebi,68YijaiOaZVDrvELVak9WI,HuOMiOO,5,0.424,0.0582,202138,-9.546,0.129,114.01,FIN
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,FIN
0.903,Jami Faltin,7b5eGNsoccPe4bDgPBWE6d,ALAX? - feat. Pihlaja,8,0.639,0.502,159474,-4.581,0.161,124.058,FIN
0.484,Käärijä,1v4jBEOmyYluJSBk6WUELN,Välikuolema,1,0.668,0.00752,192717,-6.194,0.306,177.581,FIN
0.65,Bee,3STatpBP2zJ1CTca7PRSKp,Viimeisiä sanoja,10,0.823,0.00517,209052,-5.666,0.045,148.019,FIN
0.871,JVG,0WzmYcHhfkchwvZagvItxK,Amatimies,7,0.687,0.0721,121961,-4.417,0.155,115.963,FIN
0.867,VJ,2dpENa47X8ZDGCAwCEfdVr,Shh (feat. Turisti),8,0.578,0.031,147572,-5.907,0.0768,121.982,FIN
0.432,Andrew Lambrou,5dRAJ9UsR0qyMMKnonWewz,Break a Broken Heart,3,0.736,0.0643,178507,-4.068,0.038,129.667,FIN
0.687,BESS,3miCmoC4ELhFxtrUZXR011,Kädet ylös,5,0.753,0.000238,179927,-7.069,0.0555,144.041,FIN
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,FIN
0.529,TVORCHI,155yInH5aDNEI1MkcX6NNk,Heart of Steel - Eurovision Version,8,0.523,0.00738,158462,-7.837,0.0466,78.088,FIN
0.619,Pasha Parfeni,6SO3p9lb1qiPMN1e7iHAjv,Soarele si Luna,8,0.857,0.36,178800,-5.166,0.137,124.957,FIN
0.515,Portion Boys,6ISLBKxChtxZ5Ws6nO6Cbi,Samaa taivasta katsotaan,1,0.936,0.0309,183927,-5.549,0.13,164.976,FIN
0.518,ibe,4Mg2rAHrqKXQzLRIwr4j9r,FAMOUS,2,0.56,0.0841,209677,-5.688,0.0483,93.002,FIN
0.643,Voyager,0LeK6Ol47og0WdGwKegNUL,Promise,0,0.692,0.00167,183511,-8.319,0.0718,121.953,FIN
0.812,Käärijä,1Mr8Qi5WHGYp5nzqoyKl9X,Viulunkieli,5,0.797,0.0423,188918,-8.766,0.12,88.983,FIN
0.756,ibe,2q4XiGEHnERJ428M3LyMQA,shoppaa,3,0.603,0.0528,200599,-5.534,0.0922,146.017,FIN
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,FIN
0.713,No Limit,7EO5oDxrq2dvYDgBjFvFYY,LA RUE,2,0.59,0.348,225137,-8.651,0.196,138.065,FRA
0.867,Naps,2f8JQJctq8LZtaq6Hgdgb8,C'est carré le S,0,0.723,0.281,201533,-4.276,0.125,135.033,FRA
0.688,Ninho,6RLVnSWFkT7ywpXv0XyRhY,Freestyle LVL UP 1,2,0.676,0.422,114183,-6.984,0.247,180.075,FRA
0.718,SDM,0EzNyXyU7gHzj2TN8qYThj,Bolide allemand,4,0.643,0.441,176747,-7.473,0.16,131.825,FRA
0.687,Ninho,7DOqkqVZuvPhKIAtVXjZo1,Freestyle LVL UP 2,11,0.824,0.293,149065,-5.066,0.365,187.544,FRA
0.726,PLK,66TAAKeoOD0cFpVRug9IXZ,Demain,1,0.675,0.272,183013,-8.251,0.16,137.954,FRA
0.724,Tiakola,4wNyrbY6B2Okii8VeKo2B2,Meuda,9,0.593,0.508,152547,-6.498,0.0766,141.901,FRA
0.717,GAULOIS,16FTTvpIgihyei3EBNw1jd,Jolie (feat. Ninho),1,0.686,0.141,159573,-6.388,0.0483,134.067,FRA
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,FRA
0.768,Djadja & Dinaz,4f0ytSBF6dlKOIFQsfeemV,Capitaine,0,0.662,0.37,155920,-5.92,0.182,151.937,FRA
0.762,SDM,1xLCwgQcF6bKncTJmRGGws,Mr. Ocho,0,0.59,0.34,226653,-7.039,0.165,122.105,FRA
0.792,Ayra Starr,1xs8bOvm3IzEYmcLJVOc34,Rush,1,0.503,0.0369,185093,-8.044,0.0626,99.97,FRA
0.801,Werenoi,2GMXeFK2Zz6DqUP5LT9NHz,Laboratoire,5,0.604,0.463,162840,-6.525,0.21,125.024,FRA
0.765,Werenoi,0uSjZhPKuYBcObeetfVlpn,Solitaire,1,0.744,0.244,146441,-9.147,0.0644,117.989,FRA
0.941,Jul,4F1fVi7f1h1fN4FrwoyWMa,La faille,5,0.775,0.227,291280,-5.151,0.167,130.028,FRA
0.681,Lomepal,4otT81iBBpaf36roGtzT4a,Decrescendo,0,0.459,0.595,218587,-7.178,0.0398,83.47,FRA
0.844,Hamza,4BZZTXcd5ROagKhynqj61X,Nocif,11,0.55,0.0318,229387,-7.903,0.0882,121.971,FRA
0.679,Werenoi,3d7vLNeOXnzdBwUGbqklPE,Ciao,2,0.646,0.129,216333,-6.606,0.202,147.969,FRA
0.709,Zola,5Q967UCPfCsQeEgFhT1umT,AMBER,6,0.762,0.0877,182493,-8.919,0.243,141.052,FRA
0.836,Vacra,6pIciAIov7TP5Zj4PTN9rc,Tiki Taka,7,0.879,0.416,174830,-5.187,0.0433,112.035,FRA
0.695,Gazo,3D29kjUyWxsT3jUUTtARVQ,DIE,8,0.63,0.229,240413,-7.16,0.035,130.968,FRA
0.643,Louane,7dISpxgINJOQSuXUTEfB9x,Secret,5,0.276,0.901,191173,-8.481,0.0596,149.503,FRA
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,FRA
0.626,Nuit Incolore,5bOWPM362XpMa8zn6UR9te,Dépassé,0,0.569,0.365,172394,-7.971,0.0457,76.992,FRA
0.536,PLK,7d391WfC0HtftRcetDFQUy,Nouvelles,11,0.655,0.011,179653,-7.636,0.22,196.007,FRA
0.841,Naps,6sR9M21Bl17LNMs07QSjyb,La danse du roro,11,0.891,0.302,212360,-2.136,0.237,136.038,FRA
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,FRA
0.845,Jul,0goer5e8B6SJaTV2B51k6f,La bandite,5,0.717,0.666,160893,-6.771,0.211,122.491,FRA
0.71,Favé,7A2DyRIqqelhZ4caPJMaFI,Urus,11,0.712,0.0297,147788,-7.436,0.3,162.106,FRA
0.658,Jok'air,69Nu2qG69WCvju2bZvrxlu,Quoi de neuf bébé,10,0.525,0.219,202760,-6.764,0.117,147.125,FRA
0.851,Zola,7jbu9k6w67hWlhSinmGT3c,COEUR DE ICE (feat. Damso),2,0.567,0.215,192213,-8.074,0.231,119.969,FRA
0.673,Gazo,0i9RysNKssk6syOrKDX3U2,FLEURS (feat. Tiakola),10,0.636,0.268,210933,-7.431,0.0771,127.021,FRA
0.793,Zola,6QPFWJJLKKPjnwRQJ1OwSC,TOUTE LA JOURNÉE (feat. Tiakola),9,0.536,0.412,167933,-7.497,0.0707,140.09,FRA
0.569,Tayc,3dl81ypaK6k0y0RCszBKS4,Room 69,11,0.554,0.2,189926,-6.731,0.106,123.927,FRA
0.746,Gazo,6D1HiF2e3Z0F8FwQ5uLxwn,NO LÈCHE,0,0.736,0.0741,194202,-8.439,0.353,156.017,FRA
0.636,Calvin Harris,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),9,0.869,0.0378,186496,-5.289,0.0412,143.011,FRA
0.8,Ninho,0Jh6iWjna1wk5le0Ahn7No,La vie qu'on mène,7,0.756,0.687,193444,-4.4,0.0367,113.204,FRA
0.737,Stefy De Cicco,79DFRI318iJU1hvZnPzA4K,Superstar,7,0.927,0.0195,172143,-4.0,0.0441,126.015,FRA
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,FRA
0.777,DYSTINCT,4TBxB7MulrQ1Nb2uxHwJX1,Tek Tek (feat. MHD),7,0.537,0.592,161506,-8.842,0.0609,92.996,FRA
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,FRA
0.833,Black Eyed Peas,2EMkEil00JbwV78CoRgd3E,Bailar contigo,1,0.777,0.347,223352,-5.199,0.0592,124.992,FRA
0.787,Werenoi,41owO9tpVFmNAZ4IEpM2iK,Escorte,8,0.582,0.208,194627,-6.99,0.227,97.511,FRA
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,FRA
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,FRA
0.786,Djadja & Dinaz,2gH0sY8ATBTt01imXPZJdH,Pas là,2,0.643,0.622,147000,-5.42,0.0316,125.045,FRA
0.755,Josman,6qvyN6NTUpdfOJRYjtSSd7,Intro,8,0.636,0.324,147720,-6.529,0.281,144.953,FRA
0.576,Werenoi,1WkliDsYrTr7UdNcQVDy2Q,La League,4,0.672,0.871,179573,-7.382,0.236,104.198,FRA
0.756,Damso,6YWjskKykdPsBuiTBOg1VK,Δ. Dieu ne ment jamais,11,0.736,0.0597,199347,-7.719,0.0443,115.985,FRA
0.694,Aden Foyer,3aiOu3VFNOD9omIGG7nSq1,The Ballet Girl,1,0.816,0.0796,201425,-4.741,0.0293,118.036,FRA
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,GBR
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,GBR
0.636,Calvin Harris,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),9,0.869,0.0378,186496,-5.289,0.0412,143.011,GBR
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,GBR
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,GBR
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,GBR
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,GBR
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,GBR
0.678,Lewis Capaldi,3W5KHP0Yr56ejVDns9vci3,Wish You The Best,3,0.48,0.588,210880,-3.607,0.0298,107.934,GBR
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014,GBR
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,GBR
0.637,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,4,0.643,0.13,200690,-6.571,0.0519,97.008,GBR
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,GBR
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,GBR
0.735,Jazzy,1ACFweuuvf6MHtptObgreR,Giving Me,7,0.651,0.329,169000,-9.25,0.112,127.07,GBR
0.737,Switch Disco,1UPHCP5YeVfele4DMbdGyi,REACT,6,0.899,0.0329,201146,-3.189,0.0556,125.992,GBR
0.538,RAYE,5mHdCZtVyb4DcJw8799hZp,Escapism.,2,0.742,0.138,272373,-5.355,0.114,96.107,GBR
0.498,Post Malone,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2,0.897,0.00136,184013,-4.907,0.045,169.902,GBR
0.558,"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),6,0.559,0.371,180387,-9.222,0.0959,78.558,GBR
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,GBR
0.516,Lizzy McAlpine,2L9N0zZnd37dwF0clgxMGI,ceilings,9,0.322,0.473,182888,-11.762,0.0292,148.005,GBR
0.795,Lil Mabu,0Ymjv0OJeIIPXr6s9wi3iW,MATHEMATICAL DISRESPECT,1,0.507,0.0612,88304,-8.06,0.303,146.771,GBR
0.501,Florence + The Machine,456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,7,0.809,0.0338,252819,-5.264,0.0938,149.964,GBR
0.829,Lil Durk,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),3,0.436,0.15,223204,-8.205,0.327,143.031,GBR
0.712,Mae Muller,0rO1zf0e7l8s7PRjchQpyn,I Wrote A Song,9,0.892,0.0537,165151,-4.086,0.0535,125.036,GBR
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,GBR
0.633,Bakar,0rVJ6v23RQozOIvr1YotJP,Hell N Back,10,0.684,0.314,213573,-4.314,0.591,209.688,GBR
0.898,Mae Stephens,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,7,0.732,0.621,142759,-3.982,0.0427,115.955,GBR
0.697,OneRepublic,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,0,0.802,0.0988,148120,-6.412,0.0456,139.951,GBR
0.684,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,11,0.607,0.0267,195373,-8.127,0.1,81.001,GBR
0.352,The Killers,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,1,0.911,0.00121,222973,-5.23,0.0747,148.033,GBR
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,GBR
0.669,Lewis Capaldi,5uSFGgIfHMT3osrAd9n9ym,Forget Me,1,0.742,0.296,203472,-3.518,0.0441,101.982,GBR
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,GBR
0.817,Drake,7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,10,0.44,0.0603,272113,-8.482,0.0734,142.024,GBR
0.78,Beyoncé,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,7,0.689,0.0368,225389,-5.668,0.141,115.042,GBR
0.552,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,9,0.702,0.117,178427,-5.707,0.157,169.994,GBR
0.954,Coi Leray,6UN73IYd0hZxLi8wFPMQij,Players,6,0.516,0.03,139560,-5.817,0.16,105.001,GBR
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,GBR
0.484,Vance Joy,7yq4Qj7cqayVTp3FF9CWbm,Riptide,1,0.731,0.431,204280,-6.694,0.0379,101.654,GBR
0.69,J. Cole,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,10,0.521,0.324,292799,-8.492,0.339,100.028,GBR
0.486,Coldplay,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,5,0.617,0.0954,242373,-7.115,0.0287,138.015,GBR
0.62,venbee,5RobAV5ROH5KARimi7n3cO,messy in heaven,8,0.837,0.128,170438,-4.356,0.13,172.081,GBR
0.501,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,1,0.405,0.751,182161,-5.679,0.0319,109.891,GBR
0.492,Morgan Wallen,7K3BhSpAxZBznislvUMVtn,Last Night,6,0.675,0.467,163855,-5.456,0.0389,203.759,GBR
0.578,LF SYSTEM,40SBS57su9xLiE1WqkXOVr,Afraid To Feel,1,0.912,0.0166,177525,-3.929,0.114,127.87,GBR
0.533,Nines,77pua2X39tuxybaLfH781g,Tony Soprano 2,6,0.694,0.0626,230243,-3.838,0.393,81.319,GBR
0.515,JVKE,5odlY52u43F5BjByhxg7wg,golden hour,4,0.593,0.653,209260,-4.801,0.0322,94.467,GBR
0.612,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,10,0.807,0.0495,240400,-2.81,0.0336,124.053,GBR
0.645,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,7,0.795,0.347,251489,-12.095,0.0527,112.067,GBR
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,HOL
0.799,Marco Schuitmaker,2C2vSufLm1wLq2GjDH3iMh,Engelbewaarder,8,0.919,0.112,196520,-4.821,0.0398,130.006,HOL
0.881,Kevin,309wfX4hjhywRlyknsgm8N,Trust,11,0.442,0.299,172241,-9.245,0.237,115.027,HOL
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,HOL
0.748,Maan,4fWyBvLIPO68D2Ff87t1em,Stiekem,1,0.579,0.0156,203438,-8.046,0.0323,127.974,HOL
0.636,Calvin Harris,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),9,0.869,0.0378,186496,-5.289,0.0412,143.011,HOL
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,HOL
0.663,Bizzey,7MmAM3JjAekFdmuY7p2SMV,Zin In De Zomer Man,0,0.795,0.0246,135694,-7.695,0.0413,107.96,HOL
0.734,Metejoor,7Gzz44FpTbZu0DNVVZjwPs,Wat Wil Je Van Mij,6,0.564,0.364,199433,-7.199,0.032,116.025,HOL
0.784,Turfy Gang,7vjvSnuolvOBNgJDSodY2B,Padellen,6,0.804,0.133,128198,-6.604,0.0357,128.958,HOL
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,HOL
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,HOL
0.777,DYSTINCT,4TBxB7MulrQ1Nb2uxHwJX1,Tek Tek (feat. MHD),7,0.537,0.592,161506,-8.842,0.0609,92.996,HOL
0.763,Claude,18tV3JqwwB5Acsa8vP12lp,Layla,7,0.754,0.332,163429,-7.006,0.0586,104.977,HOL
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,HOL
0.689,Jonna Fraser,6BCYTbYrUoOMcPVHwtM8gY,Toute La Night,9,0.487,0.445,154333,-5.839,0.163,178.033,HOL
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,HOL
0.755,Claude,0LVjBdjZvJykxed42ExTLf,Ladada (Mon Dernier Mot),5,0.569,0.51,164903,-7.48,0.0339,117.938,HOL
0.534,Suzan & Freek,5tiTVSryX1Hu09cPsNvaIR,Slapeloosheid,8,0.752,0.0381,177143,-6.715,0.0958,167.963,HOL
0.705,Tiësto,3IhM5Mber8KA0NaRNpK2px,Lay Low,9,0.663,0.18,140160,-5.289,0.0367,124.988,HOL
0.856,Goldband,2LcmbuYX7tyR4DWy3b273L,Noodgeval,2,0.89,0.131,214383,-6.463,0.0627,139.003,HOL
0.584,FLEMMING,1vYF6O8JLonzVYrJGSGNNW,Verleden Tijd,3,0.594,0.403,167245,-7.105,0.149,120.053,HOL
0.792,Ayra Starr,1xs8bOvm3IzEYmcLJVOc34,Rush,1,0.503,0.0369,185093,-8.044,0.0626,99.97,HOL
0.636,Zoë Tauran,323zcUSa2qrq0aUAwL30sT,Therapie,10,0.603,0.0498,181667,-6.586,0.105,179.923,HOL
0.464,FLEMMING,50vXZhuyOfXaEkG3jVacmd,Paracetamollen,4,0.588,0.139,171818,-7.427,0.255,153.89,HOL
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,HOL
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014,HOL
0.912,Frenna,3D0wRuJbUqjoLdeXEYc5E3,Broski’s,8,0.666,0.21,179346,-5.016,0.216,136.009,HOL
0.679,Lost Frequencies,3K00Ib1shkOEiAXU5pec6e,Back To You,0,0.548,0.234,155909,-7.495,0.0298,115.954,HOL
0.668,Trobi,7EPNjzimfSsX4bsjQZwAIm,Ome Duo,2,0.686,0.0808,161698,-7.128,0.137,126.049,HOL
0.616,Felix Jaehn,5YdnOm5990Kfq1Jodws98B,Call It Love,5,0.841,0.0559,154561,-4.779,0.076,110.029,HOL
0.653,Acda en de Munnik,2UI9rmmINuXVWeOrprjWBy,Morgen Wordt Fantastisch,1,0.79,0.14,158605,-6.947,0.0679,112.012,HOL
0.498,Post Malone,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2,0.897,0.00136,184013,-4.907,0.045,169.902,HOL
0.794,Zoë Tauran,70VDwHuba0z6HMHG6UifIG,Outside,7,0.745,0.0687,167324,-7.697,0.164,140.11,HOL
0.712,Goldband,0pw06mcIzuAeLPOHZT7W4Z,Rommel,11,0.736,0.0495,196000,-9.162,0.0576,159.993,HOL
0.571,Victor Thompson,2VGGQdroduj4dIMGPsBzDG,THIS YEAR (Blessings),9,0.348,0.771,126207,-9.391,0.0854,66.337,HOL
0.678,Lewis Capaldi,3W5KHP0Yr56ejVDns9vci3,Wish You The Best,3,0.48,0.588,210880,-3.607,0.0298,107.934,HOL
0.603,Moha K,0WCiCbdRB54GMzlRGs3Fa4,DARBA 9ADIYA,11,0.581,0.354,149209,-6.293,0.144,87.781,HOL
0.613,SERA,60sCCPmAff8HfYWpaXQQ9e,Head Held High,1,0.579,0.128,196220,-6.428,0.0381,94.958,HOL
0.282,Mia Nicolai,5pjp1jN7hitQTuSlT2jOep,Burning Daylight,3,0.433,0.584,184000,-8.538,0.0353,71.294,HOL
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,HOL
0.509,Cian Ducrot,0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,1,0.619,0.355,172547,-4.102,0.0391,155.955,HOL
0.64,Davina Michelle,0pbLHJrEZFFo3qijqi7XDl,Heartbeat,4,0.712,0.0685,198803,-5.611,0.0616,110.538,HOL
0.566,Kris Kross Amsterdam,5gl0Sw1FaHzio6Sw0s7sQi,How You Samba,11,0.704,0.0461,151680,-8.003,0.0752,124.933,HOL
0.636,P!nk,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,8,0.888,0.00162,237200,-3.889,0.0945,122.032,HOL
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,HOL
0.601,Libianca,0SCOKZU2gpsrvLa4T1VStt,People (feat. Cian Ducrot),10,0.398,0.584,184633,-8.755,0.0463,197.88,HOL
0.571,Niall Horan,1yHVHoz6Ny29gbbWJYVnFt,Heaven,5,0.761,0.0708,186043,-3.485,0.0261,91.991,HOL
0.69,Purple Disco Machine,2F2p7b5Xq20mRyEeWYaeUF,Substitution,0,0.89,0.00903,181478,-4.866,0.0507,124.018,HOL
0.565,KM,5RpEwmsV97REIDvj3rVPJ9,February Stories,3,0.539,0.169,143347,-8.008,0.364,92.733,HOL
0.825,Azahriah,5ZY255MSISgMrvHmRZux1E,3korty,0,0.69,0.223,193398,-6.943,0.114,103.049,HUN
0.652,Azahriah,2EAvOY1uymm5ZAd0ZbnnPW,Introvertált dal,1,0.815,0.126,169841,-4.849,0.0606,151.046,HUN
0.771,Azahriah,3DTF2AIcHMwZ1q1gz9zspi,szosziazi,8,0.615,0.135,206038,-7.929,0.19,105.993,HUN
0.808,Azahriah,3UlXaigjBM3sHyOpDbh1RI,Casa de papel,5,0.679,0.646,160000,-7.034,0.125,135.064,HUN
0.551,Azahriah,7AQgdMSlaJCU1J75INPyK1,Delirium,0,0.727,0.46,263981,-8.093,0.298,135.074,HUN
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,HUN
0.538,Azahriah,1o0TkBcMTkkOg1KUeB4riK,four moods,2,0.669,0.37,203529,-8.325,0.217,101.993,HUN
0.77,Azahriah,1Qzkw4QaTXbVd1TmDzSNOv,Gát,9,0.812,0.349,189784,-7.646,0.114,104.067,HUN
0.418,Azahriah,3viRS8dmqrg2j71qisdECB,Kaotikus egy ház!,6,0.709,0.377,169730,-7.723,0.311,167.831,HUN
0.678,Beton.Hofi,18DVypBkvcJtVFzQr5Ly7J,BAGIRA,11,0.825,0.194,124273,-5.422,0.299,86.11,HUN
0.561,Azahriah,4BHHsydPdymvTW0cmasgAR,Four moods 2,2,0.755,0.277,264630,-6.767,0.139,173.96,HUN
0.833,DESH,3XKdJfbBwnxUnn5tdaJoYL,Papa,5,0.722,0.382,140769,-7.579,0.0748,104.017,HUN
0.858,Pogány Induló,1Y9crZGy8iOyCPxFBPfMDP,Afro Beat,8,0.436,0.0481,192000,-12.827,0.108,125.002,HUN
0.682,Dzsúdló,0nQuoTxzDIVoWzaTgF5xtW,Várnék,6,0.691,0.405,187105,-4.227,0.0627,75.96,HUN
0.848,KKevin,1jI95q1ZSLZuVNdOMwaoUL,Csavargó,6,0.694,0.322,174000,-5.255,0.398,79.987,HUN
0.633,Dzsúdló,2WO6S8AQfpwB7QVqvaOnDP,Függő,7,0.753,0.102,200000,-3.894,0.151,139.759,HUN
0.812,T. Danny,79djK7ACKQHCrIXOZozQv0,Félek,2,0.36,0.0518,171707,-6.167,0.0402,123.011,HUN
0.748,Follow The Flow,2FLH8pUVYNRJIEZcwLyzYy,Szélcsend,11,0.719,0.173,158955,-5.432,0.129,133.875,HUN
0.65,Ekhoe,2KQoXxQzVL7h4rMsmP8t5L,Százszorszép,0,0.465,0.149,146014,-10.832,0.0828,142.837,HUN
0.683,Azahriah,1tAyEL10PQDcIvEL2o75wt,figyelj,9,0.683,0.124,164291,-7.846,0.036,110.933,HUN
0.781,ByeAlex és a Slepp,38qhsm0c4QVk6BMhtvZFWv,Csokko,4,0.651,0.592,162821,-4.816,0.202,156.084,HUN
0.399,Carson Coma,55pp0M1iFTL6sPPLTuD4Rf,FELDOBOM A KÖVET,7,0.407,0.00973,312871,-16.916,0.0756,167.326,HUN
0.824,Kain,5sybMF2Gbm98ociatHQFpT,Latyo és haze,1,0.536,0.0725,153650,-8.997,0.143,125.046,HUN
0.836,Dzsúdló,2DlC1q5HjHwf4VAxDOvfPR,Rosszlány,8,0.572,0.576,116000,-5.167,0.124,127.133,HUN
0.726,Azahriah,6Rc6C6S4lgT5j1OekgI155,Pullup,11,0.632,0.106,137000,-8.655,0.112,86.905,HUN
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,HUN
0.59,Azahriah,4MKnUrPgpE61RbKriwQLBf,Hessdalen,1,0.562,0.319,206719,-9.089,0.0408,128.129,HUN
