danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.401,Lim Young Woong,2RLdkXSaiQjRbey5pvP8Kt,If We Ever Meet Again,1,0.394,0.748,274387,-6.655,0.0324,129.74,KOR
0.689,Jimin,3OdIiWnYRHPYtC313Z0Bwy,Face-off,2,0.539,0.178,229627,-7.671,0.048,119.949,KOR
0.879,LE SSERAFIM,0bMoNdAnxNR0OuQbGDovrr,ANTIFRAGILE,10,0.784,0.0759,184444,-3.944,0.081,105.019,KOR
0.811,NewJeans,2pIUpMhHL6L9Z5lnKxJJr9,Attention,10,0.648,0.236,180067,-3.684,0.0368,104.988,KOR
0.71,Jung Kook,1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],0,0.879,0.158,201391,-4.218,0.0422,114.993,KOR
0.641,Lim Young Woong,50xSycnGMDy0Wg5jJcOv3S,Rainbow,8,0.889,0.0394,196400,-3.534,0.0541,96.033,KOR
0.729,Agust D,41JPN7pZMTp1sumBOHOzHd,People Pt.2 (feat. IU),7,0.574,0.391,213995,-4.779,0.0589,88.94,KOR
0.787,TAEYANG,4NIe9Is7bN5JWyTeCW2ahK,VIBE (feat. Jimin of BTS),0,0.671,0.0936,175776,-5.6,0.0572,100.078,KOR
0.673,Aimyon,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,2,0.85,0.0345,235241,-5.021,0.0337,100.008,KOR
0.598,aespa,6qVqWJxIpsabUKBILG7d6N,Welcome To MY World (feat. nævis),7,0.836,0.185,206920,-1.694,0.0304,152.009,KOR
0.68,IVE,2gYj9lubBorOPIVWsTXugG,After LIKE,0,0.922,0.103,176973,-1.215,0.121,125.014,KOR
0.381,Lim Young Woong,2jidjmWNeRmKgLjXhW52Gz,"Our Blues, Our Life",1,0.405,0.629,207387,-7.325,0.0325,130.94,KOR
0.803,NMIXX,3o3bRIOKDwGOdqL9HBUNrO,Love Me Like This,8,0.805,0.00805,188719,-4.167,0.064,97.031,KOR
0.284,Jimin,2qg2jy3v50RwfV5FAqG3a2,Interlude : Dive,0,0.495,0.789,130996,-11.74,0.0421,86.314,KOR
0.763,TAEYANG,5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),11,0.699,0.00789,205101,-6.118,0.0554,110.01,KOR
0.606,Lim Young Woong,4Cr43xPo7bwyCcL1g3yVCu,A bientot,0,0.729,0.268,256373,-4.555,0.0804,73.967,KOR
0.696,Charlie Puth,4BLpd6QINAs4UXd1lVtdhj,Dangerously,2,0.517,0.364,199133,-8.379,0.0366,112.291,KOR
0.707,BSS,7eBpUuPnDTfbeP1P4P93CS,Fighting (Feat. Lee Young Ji),11,0.86,0.103,204467,-2.935,0.191,152.026,KOR
0.583,Jimin,6D90VTeGEWYX5AkAtjHZh1,Like Crazy (Deep House Remix),5,0.881,0.0226,180719,-3.74,0.0327,123.063,KOR
0.692,Jimin,2RUcwyW74Sv4VracHFrKdh,Promise,2,0.534,0.83,151011,-7.155,0.0433,88.964,KOR
0.757,STAYC,4kSDi21MeOoSvpZs6MveI9,Teddy Bear,7,0.91,0.105,189773,-3.953,0.0524,119.04,KOR
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,KOR
0.604,Jimin,5tDxLjAnkojfnXnjOk6mvh,Like Crazy (UK Garage Remix),2,0.763,0.0899,210396,-5.22,0.0505,122.018,KOR
0.635,Lim Young Woong,2lsRp40mCRkhqULWdMbOzn,I Love You,7,0.442,0.706,239027,-5.919,0.0362,110.862,KOR
0.404,Lim Young Woong,4rMEoXVYww6Xy7q9wSj4gy,Love Always Run Away,8,0.443,0.651,242760,-6.799,0.0333,131.298,KOR
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,MAL
0.563,Mahalini,6dXiWwFrcGieqnoLYzPNp5,Sial,2,0.431,0.89,243725,-6.784,0.039,120.014,MAL
0.506,Anggi Marito,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,5,0.438,0.759,231100,-7.069,0.0268,129.538,MAL
0.672,Miley Cyrus,1daDRI9ahBonbWD8YcxOIB,Angels Like You,5,0.642,0.0981,196453,-4.035,0.0313,121.981,MAL
0.841,JISOO,69CrOS7vEHIrhC2ILyEi0s,FLOWER,9,0.384,0.0236,173134,-7.684,0.0351,123.961,MAL
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,MAL
0.804,NewJeans,65FftemJ1DbbZ45DUfHJXE,OMG,9,0.771,0.357,212253,-4.067,0.0433,126.956,MAL
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033,MAL
0.338,James Arthur,0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,9,0.562,0.039,248373,-7.181,0.029,149.907,MAL
0.319,Awdella,3i0h88q1HBtbdIg2bPxs54,Tertawan Hati,6,0.432,0.661,237864,-5.831,0.0317,128.244,MAL
0.574,d4vd,78Sw5GDo6AlGwTwanjXbGh,Here With Me,4,0.469,0.534,242485,-8.209,0.0254,132.023,MAL
0.683,IVE,70t7Q6AYG6ZgTYmJWcnkUM,I AM,4,0.875,0.0115,183853,-4.866,0.0549,122.002,MAL
0.429,Coldplay,3AJwUDP919kvQ9QcozQPxg,Yellow,11,0.661,0.00239,266773,-7.227,0.0281,173.372,MAL
0.515,JVKE,5odlY52u43F5BjByhxg7wg,golden hour,4,0.593,0.653,209260,-4.801,0.0322,94.467,MAL
0.795,LE SSERAFIM,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),4,0.875,0.111,182149,-4.079,0.0525,104.008,MAL
0.46,Fabio Asher,6raMBnVBIvvUngMLyDdzyP,Rumah Singgah,8,0.228,0.719,246731,-10.666,0.0312,78.115,MAL
0.696,Raim Laode,2AaaE0qvFWtyT8srKNfRhH,Komang,7,0.412,0.415,222707,-8.547,0.027,133.913,MAL
0.771,SEVENTEEN,3AOf6YEpxQ894FmrwI9k96,Super,8,0.88,0.162,200387,-4.091,0.0857,137.018,MAL
0.577,keshi,2bdVgAQgosGUJoViVDNeOV,LIMBO,8,0.366,0.879,212785,-11.792,0.0368,129.923,MAL
0.626,Dalia Farhana,2CJvBRL5ZevYir3mbFdcm6,Langit Yang Sama,1,0.394,0.807,245455,-8.957,0.029,131.914,MAL
0.559,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,5,0.551,0.141,201800,-7.231,0.132,143.008,MAL
0.814,NewJeans,3r8RuvgbX9s7ammBn07D3W,Ditto,6,0.641,0.027,185507,-5.957,0.111,133.854,MAL
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629,MAL
0.486,Coldplay,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,5,0.617,0.0954,242373,-7.115,0.0287,138.015,MAL
0.74,Sabrina Carpenter,6dgUya35uo964z7GZXM07g,Nonsense,8,0.697,0.0268,163648,-4.912,0.034,138.992,MAL
0.633,Aziz Hedra,3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,10,0.491,0.842,223957,-6.847,0.0336,116.974,MAL
0.488,Mahalini,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,8,0.405,0.503,254863,-6.324,0.0302,122.049,MAL
0.593,New West,50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,4,0.352,0.695,220750,-8.296,0.0284,119.988,MAL
0.763,TAEYANG,5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),11,0.699,0.00789,205101,-6.118,0.0554,110.01,MAL
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,MAL
0.707,Luqman Podolski,3SSe3pzhdtPrVN0AqzUkx0,Mungkin Aku Tak Penting? (feat. Tish Errda),4,0.44,0.449,187500,-9.752,0.0455,154.023,MAL
0.774,FIFTY FIFTY,5mg3VB3Qh7jcR5kAAC4DSV,Cupid,2,0.66,0.662,174253,-8.2,0.0328,120.023,MAL
0.552,Amir Jahari,3Q6DYlT649Y1tgyf5We71c,Hasrat (OST Imaginur),7,0.25,0.395,238000,-12.183,0.0264,91.965,MAL
0.573,Coldplay,46HNZY1i7O6jwTA7Slo2PI,My Universe,1,0.711,0.0114,226198,-6.268,0.0406,105.006,MAL
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,MAL
0.464,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,0,0.417,0.136,183956,-9.345,0.0256,67.528,MAL
0.489,Sufian Suhaimi,1VGVxZIHPiKh3Y4vZv6ChL,Terasa Ada,0,0.644,0.114,242072,-6.592,0.029,180.015,MAL
0.49,Keisya Levronka,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,0,0.398,0.815,278500,-7.712,0.0266,129.772,MAL
0.551,Stephen Sanchez,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,10,0.55,0.777,176440,-5.339,0.0286,101.19,MAL
0.656,dhruv,0QzuaeCEEOV40Pn7IvKEny,double take,8,0.436,0.845,171743,-11.141,0.0744,109.239,MAL
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,MAL
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,MAL
0.358,SZA,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,7,0.284,0.805,180853,-8.285,0.0285,99.796,MAL
0.818,BLACKPINK,7gRFDGEzF9UkBV233yv2dc,Shut Down,0,0.69,0.00327,175889,-5.119,0.0454,110.071,MAL
0.8,IVE,7foeH2Emgq8A3LWk3q6dat,Kitsch,11,0.792,0.0119,195440,-4.953,0.0529,102.0,MAL
0.209,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,3,0.417,0.164,295533,-8.74,0.0338,138.178,MAL
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,MAL
0.609,Ruth B.,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,1,0.692,0.0157,233720,-2.958,0.0259,116.959,MAL
0.491,Coldplay,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,0,0.693,0.211,258267,-6.487,0.0377,90.027,MAL
0.601,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,Ghost,2,0.741,0.185,153190,-5.569,0.0478,153.96,MAL
0.741,Morad,3l7ixTpHmRxjjH05OnWY6f,Ojos Sin Ver,7,0.728,0.423,191615,-5.28,0.133,123.993,MAR
0.534,Niro,3ejjmzEsUfObGdmmQRVmM2,Qui sait ? (feat. ElGrandeToto),1,0.624,0.712,190787,-6.406,0.116,87.786,MAR
0.603,Moha K,0WCiCbdRB54GMzlRGs3Fa4,DARBA 9ADIYA,11,0.581,0.354,149209,-6.293,0.144,87.781,MAR
0.777,DYSTINCT,4TBxB7MulrQ1Nb2uxHwJX1,Tek Tek (feat. MHD),7,0.537,0.592,161506,-8.842,0.0609,92.996,MAR
0.77,Draganov,7AM2uga26rlhKu1a27MyFS,WILI,4,0.453,0.339,190000,-10.359,0.444,154.566,MAR
0.709,kouz1,5zgOQGcG0oTDUQVc45q1BY,Love,11,0.689,0.528,191827,-5.615,0.0818,100.972,MAR
0.694,Mocci,6vEtT2Vu5MprdI69pATbLm,Talet Lghiba,11,0.569,0.592,211230,-7.026,0.0573,140.004,MAR
0.756,Dizzy DROS,2L1MgWewnKsCx9MKykjZJw,M3a L3echrane,2,0.399,0.354,232727,-11.479,0.385,164.948,MAR
0.609,Snor,5OInx13SpghEifbS5bQmwq,Dawk Lya,0,0.399,0.443,148062,-11.177,0.0362,149.946,MAR
0.547,TIF,2TqUQbVg1bgahl09szanuE,SHADOW BOXING,8,0.672,0.598,167748,-7.73,0.174,100.791,MAR
0.836,TIF,1TJyY6XPwaprBSFT2owEG6,HINATA,9,0.519,0.568,175304,-9.622,0.0788,114.974,MAR
0.804,Mons,7f783hK2ilf4bwfayaNvdB,Lovini,7,0.73,0.019,189692,-8.567,0.0577,102.996,MAR
0.598,DYSTINCT,5IJRqarA4QIc2qAw74mYo9,Ghazali (feat. Bryan Mg),7,0.654,0.486,184661,-8.31,0.0565,179.853,MAR
0.676,Cheba Warda,1sKCCDynLxGhHesdlLGT7s,Galbi Khasah Molah,2,0.809,0.539,266900,-5.114,0.116,95.972,MAR
0.623,ElGrandeToto,6h8Q07MtQBabHOjObg1a57,Gueule tapée,4,0.527,0.467,206000,-10.209,0.415,83.824,MAR
0.54,ElGrandeToto,2Vr7Qvt5a9f6W9m6ifke4K,Comforter (feat. Ayra Starr),3,0.579,0.0437,216000,-5.135,0.247,132.813,MAR
0.86,Oualid,5PNZdDZE07oJOnTrE53p7x,Jini,7,0.625,0.461,122972,-6.814,0.114,120.096,MAR
0.723,Duke,1GDHRaUxihjkGMFESApltm,Khssara,11,0.696,0.767,152591,-7.727,0.239,100.052,MAR
0.655,Don Bigg,4TCs0LTzW2xaW7SFeFDY7K,Arahmini,10,0.799,0.13,228519,-4.975,0.047,81.984,MAR
0.744,kouz1,6L1hnXrPSKAoOFmdOA8ANa,Magic,3,0.636,0.688,184800,-9.183,0.0506,99.979,MAR
0.776,Mounim Slimani,5YwpA9KqbnVq05XcP2m2I6,Ajini,2,0.625,0.236,168980,-8.946,0.0845,98.032,MAR
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,MAR
0.763,Ayoub Anbaoui,2a1dUbvOaZw7vrHNanpi3r,Abala Ya Bali,8,0.744,0.232,228925,-8.116,0.0637,129.953,MAR
0.606,ElGrandeToto,5uFJwscfsYN5NFL7bUl3p3,Silhouette,3,0.799,0.55,265806,-6.862,0.424,93.073,MAR
0.485,Inkonnu,6mKrkIikIDiBRC9ZqjbeNl,BREDA,10,0.546,0.782,112000,-11.66,0.295,82.061,MAR
0.765,Saad Lamjarred,6ggJpewsdCo3CaL3Nr85l7,Ach Khbarek,0,0.871,0.0528,228706,-4.667,0.16,119.929,MAR
0.772,Morad,5wFtUYK4cSjgVc760eLlcs,Paz,7,0.468,0.194,186000,-7.448,0.147,99.978,MAR
0.686,Don Bigg,5TS6S3z1cmGEe9jVHXcP8o,L'Étranger,7,0.599,0.232,209190,-7.987,0.0586,150.04,MAR
0.887,Draganov,7MahBaXzhvYCL7w9wXF4Wx,CHICHI,1,0.636,0.0511,188000,-10.792,0.364,135.098,MAR
0.746,BTS,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,6,0.765,0.0112,199054,-4.41,0.0993,114.044,MAR
0.719,Victony,25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema and Tempoe)",5,0.756,0.0541,219500,-5.392,0.0761,105.024,MAR
0.563,Lartiste,6Cz19JJwGyVgvYS04kMdSi,00:00,4,0.572,0.64,238940,-8.769,0.125,95.013,MAR
0.792,Ayra Starr,1xs8bOvm3IzEYmcLJVOc34,Rush,1,0.503,0.0369,185093,-8.044,0.0626,99.97,MAR
0.766,OUENZA,68n0XVahvsr0v0usJzykTH,Mandem,7,0.621,0.00354,278095,-9.39,0.0929,125.996,MAR
0.642,CKay,1EYeZGTMCjV7uVey5fNWXM,love nwantiti (feat. ElGrande Toto) - North African Remix,1,0.723,0.58,135480,-6.149,0.243,186.043,MAR
0.852,Draganov,5z6UUvFwwyJn0k0vGp2anB,Taline,11,0.543,0.165,176000,-10.323,0.2,139.992,MAR
0.763,Jul,29n9av2AJlYDHtqfuv0X04,La street,4,0.919,0.132,200107,-4.041,0.112,134.918,MAR
0.663,ElGrandeToto,6AFbOjmJNeCHXmoh1Ve1XM,Haram (Pablo II),6,0.739,0.413,266533,-6.001,0.177,74.956,MAR
0.594,7ari,0SUlLkixUcXSZeYaCatnZP,Vvs,4,0.578,0.183,224628,-8.061,0.165,181.44,MAR
0.707,Ta Ha,0aDZlrKCeRuZSSg6SXDXMF,بالهدى,1,0.452,0.527,237363,-12.468,0.0626,136.244,MAR
0.875,Liamsi,06l63fDOp1qRltZbA6r4nP,MON LOVE OHO,1,0.827,0.238,139714,-7.258,0.248,140.115,MAR
0.448,Mons,40jfMLYNI2KujchwoPwc0a,Iori 5,11,0.524,0.622,190737,-11.653,0.206,183.232,MAR
0.855,Oualid,5oqiOSeSuSIX5aiXI2s8ug,Ya Nari,8,0.691,0.184,130000,-6.403,0.172,122.975,MAR
0.742,MA3IZ,7syDtybPIIxoR1jvz6w8nI,JRO7I,4,0.646,0.472,192000,-7.496,0.253,89.949,MAR
0.557,BTS,6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,2,0.719,0.00267,242334,-4.515,0.0371,77.502,MAR
0.701,Anys,2XoeD3lix5eVNEa40ZFtHW,Si tu savais,7,0.806,0.471,192340,-6.107,0.037,140.961,MAR
0.822,Morad,1Dlzq86mlvJEkaGoS9c7MN,Desespero,10,0.598,0.275,194400,-5.716,0.0581,100.015,MAR
0.765,Lbenj,1PlEAxwiW6xk3rrVDlztcB,JMI,3,0.764,0.259,217500,-7.353,0.0489,127.963,MAR
0.795,ElGrandeToto,2BJh2IoGeq0UQVsLHUcbrK,Salade Coco,6,0.889,0.222,167731,-4.177,0.0762,140.093,MAR
0.59,Yvzid,0bxd1G6TBQaxnKptoRw4OX,Mrta7,10,0.467,0.433,190381,-10.046,0.352,84.889,MAR
0.668,Eslabon Armado,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,5,0.758,0.483,165671,-5.176,0.0332,147.989,MEX
0.569,Grupo Frontera,6pD0ufEQq0xdHSsRbg9LBK,un x100to,6,0.724,0.228,194563,-4.076,0.0474,83.118,MEX
0.558,Junior H,1haJsMtoBhHfvuM7XWuT3W,El Azul,9,0.648,0.226,187226,-7.081,0.055,143.876,MEX
0.812,Yng Lvcas,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,2,0.479,0.213,234353,-5.678,0.333,169.922,MEX
0.784,Peso Pluma,2mpoNBkngUEwnaKoBhZ0vl,PRC,7,0.826,0.0965,184066,-6.34,0.0538,138.078,MEX
0.772,Natanael Cano,1lRtH4FszTrwwlK5gTSbXO,AMG,11,0.73,0.152,174943,-6.657,0.0972,136.175,MEX
0.807,Peso Pluma,2VzCjpKvPB1l1tqLndtAQa,Por las Noches,0,0.595,0.31,239845,-7.19,0.0325,92.491,MEX
0.699,Oscar Maydon,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana,0,0.541,0.0628,224921,-4.943,0.0826,98.395,MEX
0.736,Chino Pacas,3kf0WdFOalKWBkCCLJo4mA,El Gordo Trae El Mando,7,0.8,0.179,112087,-5.38,0.0525,140.253,MEX
0.852,Becky G,5RcxRGvmYai7kpFSfxe5GY,Chanel,2,0.675,0.397,201993,-5.738,0.0363,132.005,MEX
0.628,Fuerza Regida,0UbesRsX2TtiCeamOIVEkp,Ch y la Pizza,8,0.668,0.329,136913,-2.722,0.117,148.746,MEX
0.605,Yahritza Y Su Esencia,4JdSXF2p71cr8uCY3UiJM0,Frágil,6,0.726,0.365,160518,-4.515,0.0309,149.918,MEX
0.491,Carin Leon,6Um358vY92UBv5DloTRX9L,Que Vuelvas,10,0.643,0.187,169419,-4.309,0.0442,162.469,MEX
0.72,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,TQG,4,0.63,0.673,199440,-3.547,0.277,179.974,MEX
0.928,Cartel De Santa,55ZATsjPlTeSTNJOuW90pW,Shorty Party,2,0.468,0.328,265000,-8.196,0.364,96.006,MEX
0.777,Peso Pluma,7Lkxvfl2rkNYWS4kBDCQtN,Las Morras,9,0.841,0.312,155173,-4.641,0.0407,133.007,MEX
0.703,Eden Muñoz,0qCPD6ilr9nXkI4KVZgcns,Abcdario,8,0.429,0.783,220650,-9.076,0.0308,129.034,MEX
0.718,Natanael Cano,3IMuuBcKSeFqQSlF2XluA1,Pacas De Billetes,7,0.726,0.0889,188075,-5.91,0.0403,142.986,MEX
0.529,Fuerza Regida,0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,7,0.602,0.299,271862,-4.629,0.0458,157.643,MEX
0.702,Peso Pluma,4LreWoO3cpgiIfrRwbOUSF,Rosa Pastel,7,0.68,0.24,204253,-5.451,0.0373,122.895,MEX
0.662,Junior H,1piak4R3yW4otWWyaSqyCH,El Tsurito,8,0.801,0.256,194519,-6.397,0.0859,114.922,MEX
0.859,Feid,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,11,0.658,0.145,195987,-4.79,0.159,100.065,MEX
0.702,El Chachito,1Fuc3pBiPFxAeSJoO8tDh5,En Paris,3,0.483,0.366,162795,-7.99,0.0524,138.842,MEX
0.748,Shakira,7txjUEY6McJDJKqIo1Rxjp,Acróstico,11,0.478,0.837,170786,-8.886,0.121,143.866,MEX
0.758,Fuerza Regida,17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,4,0.812,0.188,166821,-3.272,0.0854,144.908,MEX
0.698,Eslabon Armado,6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios,8,0.664,0.302,205300,-4.027,0.0406,144.981,MEX
0.664,Ovy On The Drums,1mF6RkY7x1KsDBZS6cV5f1,EL HECHIZO,2,0.529,0.539,167988,-6.149,0.0392,148.12,MEX
0.783,Yandel,4FAKtPVycI4DxoOHC01YqD,Yandel 150,6,0.729,0.0492,216148,-3.549,0.0691,167.968,MEX
0.571,Junior H,1RGlfmdvcfatN0ZLOmzanS,El Hijo Mayor,8,0.567,0.431,196500,-6.873,0.0994,165.332,MEX
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,MEX
0.645,Oscar Maydon,46FdwGMcgz6gik4RCpWBAW,Los Collares,1,0.712,0.208,148793,-5.787,0.188,136.724,MEX
0.778,Bizarrap,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2,0.632,0.274,218289,-5.6,0.0493,122.104,MEX
0.812,Kenia OS,6Xj014IHwbLVjiVT6H89on,Malas Decisiones,8,0.791,0.0474,139146,-3.704,0.0279,109.969,MEX
0.724,Luis R Conriquez,4ygQ5wSuzzNRevVjup1qV2,El Gavilán,11,0.684,0.144,175296,-4.413,0.0705,144.117,MEX
0.703,Chino Pacas,7dR09k1an5JEq7ch0Y5hvV,Dijeron Que No La Iba Lograr,7,0.791,0.255,113020,-6.792,0.0657,142.219,MEX
0.571,Grupo Marca Registrada,0pliiCOWPN0IId8sXAqNJr,Di Que Sí,9,0.584,0.0738,190554,-5.38,0.0501,182.317,MEX
0.774,Peso Pluma,3gfSH9aYZbyGjdmbeoWliw,Siempre Pendientes,0,0.748,0.331,186828,-7.086,0.0352,135.929,MEX
0.675,Junior H,24teIhDYO2RocTA2v5dY0r,Extssy Model,4,0.725,0.0839,240654,-4.766,0.0334,92.513,MEX
0.835,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,7,0.679,0.583,162638,-5.329,0.0364,124.98,MEX
0.647,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,3,0.686,0.08,258299,-5.745,0.0413,79.928,MEX
0.683,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,2,0.764,0.0427,160325,-5.995,0.0441,149.949,MEX
0.732,Yuridia,4H6o1bxKRGzmsE0vzo968m,Qué Agonía,11,0.573,0.56,152923,-5.733,0.0237,97.502,MEX
0.594,Grupo Frontera,23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - En Vivo,0,0.527,0.121,194019,-9.335,0.0335,172.712,MEX
0.484,Peso Pluma,7y2KhPccpkgRSMa3GDXjQq,77,2,0.746,0.126,215745,-5.191,0.0528,130.149,MEX
0.523,KAROL G,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,0,0.477,0.855,164387,-6.786,0.392,79.921,MEX
0.901,Ozuna,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,1,0.589,0.00302,196600,-6.713,0.289,98.002,MEX
0.911,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,1,0.712,0.0901,178567,-5.105,0.0817,92.005,MEX
0.497,Grupo Firme,3upTB6o5YgeALHgDp3mzte,Qué Onda Perdida,2,0.501,0.305,239637,-4.141,0.03,109.732,MEX
0.775,Marshmello,51FvjPEGKq2zByeeEQ43V9,El Merengue,8,0.677,0.0313,189357,-4.703,0.0442,124.011,MEX
0.887,Arcángel,2mnXxnrX5vCGolNkaFvVeM,La Jumpa,9,0.234,0.111,196800,-14.52,0.178,140.02,MEX
0.829,Lil Durk,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),3,0.436,0.15,223204,-8.205,0.327,143.031,NIG
0.768,Rema,1iBWjQ9af9NnUd5xnQDB3k,Charm,4,0.663,0.581,204750,-6.901,0.0355,96.039,NIG
0.782,BNXN fka Buju,69bvwTwKZBlynqbMyZmEO2,PRAY,1,0.594,0.157,177931,-6.337,0.0414,116.027,NIG
0.837,Davido,1mk8ZC9OeTZMr8Wy31LqRj,FEEL,2,0.831,0.0923,154513,-6.21,0.08,111.978,NIG
0.821,Young Jonn,59sAr7NvZDeH7oYrkiyZcQ,Aquafina,6,0.619,0.0286,168103,-9.496,0.102,115.949,NIG
0.826,Adekunle Gold,0Em4eY10PGyiBlmjWxcav3,Party No Dey Stop,5,0.657,0.204,168858,-7.779,0.147,118.049,NIG
0.788,Davido,2kaH2Z8ezDUKf6fNw250rZ,UNAVAILABLE (feat. Musa Keys),2,0.649,0.253,169912,-9.674,0.0532,113.009,NIG
0.581,Zinoleesky,7rIHP8C7oHYONnJpLjVnAc,Many Things,11,0.654,0.345,167882,-5.87,0.285,124.387,NIG
0.724,Davido,7vKXc90NT5WBm3UTT4iTVG,KANTE (feat. Fave),6,0.809,0.182,194040,-5.022,0.0929,99.005,NIG
0.867,Asake,6upXA8xqJ5heoVw4nd5Zvs,2:30,8,0.692,0.333,138305,-8.973,0.143,117.968,NIG
0.838,BNXN fka Buju,6wuMo4ZR83PhlhXhJ1S3VY,GWAGWALADA,4,0.569,0.194,190542,-8.414,0.0529,113.046,NIG
0.707,Smada,2KVr1xCwXXLP5xdXSr0U54,PAPILO (Smadumodu),7,0.754,0.437,132174,-6.751,0.0291,137.944,NIG
0.895,Kizz Daniel,7uifQO5WcO2x15mdA6W50L,Shu-Peru,6,0.724,0.352,139377,-6.166,0.0787,115.068,NIG
0.702,ODUMODUBLVCK,1sEIkVGd7fG4K5wFQS6f6y,DECLAN RICE,7,0.783,0.031,123713,-5.204,0.23,187.986,NIG
0.77,CKay,05pGxMUPDOu3lQVDMg6nqS,HALLELUJAH (feat. Blaqbonez),0,0.456,0.0518,137143,-8.964,0.0344,111.983,NIG
0.568,Davido,5DttTktPy0RMZPz4UNfFm4,NO COMPETITION (feat. Asake),2,0.868,0.381,156213,-2.659,0.0825,99.525,NIG
0.719,Victony,25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema and Tempoe)",5,0.756,0.0541,219500,-5.392,0.0761,105.024,NIG
